	ra1m_Cov.2	rb1m_Cov.2	rc1m._Cov.2	rd1m_Cov.2	re1m._Cov.2	rf1m_Cov.2	rg1m._Cov.2	sa1m_Cov.1	sb1m_Cov.1	sc1m_Cov.1	sd1m_Cov.1	se1m_Cov.1	sf1m_Cov.1	sg1m_Cov.1
hsa-miR-618-3p:Novel	0	0	0	0	1.63719175772182	0	4.62979395873619	0	0	1.53798358048729	0	0	0	0
hsa-miR-618-5p:Novel	0	0	1.58904196659834	0	0	2.84487332490303	0	0	0	0	1.55166019882974	0	1.50711584747385	3.02371042529999
hsa-miR-619-3p:mirBase	0	0	0	0	3.27438351544363	1.42243666245151	0	0	0	3.07596716097459	0	0	0	1.51185521264999
hsa-miR-619-5p:mirBase	5.78396597871211	12.1276066774602	7.94520983299169	1.70175689381718	9.82315054633089	18.4916766118697	10.8028525703844	11.4202998685238	14.5021064309591	7.68991790243647	12.4132815906379	11.1153720037125	16.5782743222123	7.55927606324997
hsa-miR-620-3p:Novel	0	0	0	0	0	0	1.54326465291206	0	0	0	0	0	1.50711584747385	0
hsa-miR-620-5p:Novel	0	0	0	0	0	0	0	0	0	0	0	0	0	1.51185521264999
hsa-miR-621-3p:Novel	5.78396597871211	9.09570500809518	3.17808393319668	1.70175689381718	34.3810269121581	9.95705663716059	9.25958791747238	11.4202998685238	12.0850886924659	7.68991790243647	4.65498059648921	11.1153720037125	10.5498109323169	10.58298648855
hsa-miR-621-5p:Novel	1.44599149467803	0	0	6.80702757526871	0	0	1.54326465291206	0	0	0	0	0	0	1.51185521264999
hsa-miR-622-3p:Novel	4.33797448403408	0	1.58904196659834	15.3158120443546	1.63719175772182	0	1.54326465291206	0	0	3.07596716097459	4.65498059648921	1.85256200061876	1.50711584747385	0
hsa-miR-622-5p:Novel	425.12149943534	506.327578783965	262.191924488726	0	494.431910831988	408.239322123584	274.701108218347	218.413234985518	570.416186284391	198.399881882861	234.30069002329	320.493226107045	388.835888648253	229.801992322799
hsa-miR-623-3p:Novel	0	0	1.58904196659834	0	0	0	1.54326465291206	1.42753748356547	0	0	0	0	1.50711584747385	0
hsa-miR-623-5p:Novel	0	1.51595083468253	1.58904196659834	0	0	2.84487332490303	1.54326465291206	0	0	0	0	0	0	1.51185521264999
hsa-miR-624-3p:mirBase	0	1.51595083468253	0	0	1.63719175772182	0	0	1.42753748356547	0	0	0	0	0	0
hsa-miR-624-5p:mirBase	2.89198298935606	4.54785250404759	3.17808393319668	0	9.82315054633089	1.42243666245151	3.08652930582413	2.85507496713095	0	4.61395074146188	6.20664079531895	3.70512400123751	1.50711584747385	6.04742085059998
hsa-miR-625-3p:mirBase	59.2856512817992	25.771164189603	39.7260491649584	3.40351378763435	52.3901362470981	35.5609165612878	29.3220284053292	18.5579872863512	19.3361419079455	27.6837044487713	94.651272128614	48.1666120160877	16.5782743222123	33.2608146782999
hsa-miR-625-5p:mirBase	2.89198298935606	4.54785250404759	3.17808393319668	0	4.91157527316544	0	1.54326465291206	1.42753748356547	0	1.53798358048729	10.8616213918082	0	1.50711584747385	1.51185521264999
hsa-miR-626-3p:Novel	2.89198298935606	0	0	0	0	0	0	0	0	0	0	1.85256200061876	0	0
hsa-miR-626-5p:Novel	1.44599149467803	0	0	0	0	0	0	0	2.41701773849318	0	0	1.85256200061876	0	1.51185521264999
hsa-miR-627-3p:mirBase	0	3.03190166936506	3.17808393319668	0	1.63719175772182	0	7.71632326456032	7.13768741782737	12.0850886924659	0	3.10332039765948	9.26281000309378	3.0142316949477	1.51185521264999
hsa-miR-627-5p:mirBase	1.44599149467803	1.51595083468253	0	0	0	4.26730998735454	1.54326465291206	1.42753748356547	0	1.53798358048729	0	1.85256200061876	1.50711584747385	1.51185521264999
hsa-miR-628-3p:mirBase	1.44599149467803	0	7.94520983299169	0	9.82315054633089	1.42243666245151	0	1.42753748356547	2.41701773849318	9.22790148292377	0	1.85256200061876	15.0711584747385	12.0948417012
hsa-miR-628-5p:mirBase	7.22995747339014	3.03190166936506	6.35616786639335	1.70175689381718	1.63719175772182	7.11218331225756	4.62979395873619	2.85507496713095	0	9.22790148292377	6.20664079531895	0	1.50711584747385	6.04742085059998
hsa-miR-629-3p:mirBase	17.3518979361363	13.6435575121428	7.94520983299169	0	8.18595878860907	14.2243666245151	9.25958791747238	14.2753748356547	9.66807095397273	9.22790148292377	7.75830099414869	7.41024800247502	4.52134754242154	6.04742085059998
hsa-miR-629-5p:mirBase	358.605890680151	347.152741142299	197.041203858194	10.2105413629031	389.651638337792	334.272615676105	168.215847167415	262.666896976047	287.625110880689	187.63399681945	217.232427836163	329.756036110139	308.958748732139	214.683440196299
hsa-miR-630-3p:Novel	1.44599149467803	0	0	0	1.63719175772182	0	0	1.42753748356547	0	0	0	0	0	0
hsa-miR-630-5p:Novel	0	0	0	0	0	0	1.54326465291206	0	2.41701773849318	0	0	0	1.50711584747385	0
hsa-miR-631-3p:Novel	4.33797448403408	0	4.76712589979501	15.3158120443546	4.91157527316544	0	3.08652930582413	1.42753748356547	4.83403547698637	4.61395074146188	1.55166019882974	20.3781820068063	4.52134754242154	6.04742085059998
hsa-miR-631-5p:Novel	0	1.51595083468253	0	0	3.27438351544363	1.42243666245151	0	1.42753748356547	2.41701773849318	1.53798358048729	0	0	1.50711584747385	0
hsa-miR-632-3p:Novel	1.44599149467803	0	1.58904196659834	1.70175689381718	1.63719175772182	1.42243666245151	0	1.42753748356547	19.3361419079455	6.15193432194918	6.20664079531895	3.70512400123751	1.50711584747385	1.51185521264999
hsa-miR-632-5p:Novel	1.44599149467803	4.54785250404759	1.58904196659834	0	3.27438351544363	0	0	1.42753748356547	2.41701773849318	6.15193432194918	0	0	1.50711584747385	0
hsa-miR-633-3p:Novel	0	1.51595083468253	0	0	1.63719175772182	0	0	0	0	0	0	1.85256200061876	4.52134754242154	1.51185521264999
hsa-miR-633-5p:Novel	0	0	0	0	0	0	0	1.42753748356547	0	3.07596716097459	0	0	0	0
hsa-miR-634-3p:Novel	0	0	1.58904196659834	0	0	1.42243666245151	4.62979395873619	1.42753748356547	0	3.07596716097459	0	3.70512400123751	3.0142316949477	0
hsa-miR-634-5p:Novel	2.89198298935606	0	3.17808393319668	0	0	4.26730998735454	0	0	0	3.07596716097459	0	0	0	0
hsa-miR-635-3p:Novel	0	1.51595083468253	0	0	0	1.42243666245151	0	0	0	3.07596716097459	0	0	0	0
hsa-miR-635-5p:Novel	1.44599149467803	1.51595083468253	0	11.9122982567202	0	0	1.54326465291206	1.42753748356547	0	0	0	0	0	1.51185521264999
hsa-miR-636-3p:Novel	10.1219404627462	12.1276066774602	12.7123357327867	3.40351378763435	8.18595878860907	9.95705663716059	10.8028525703844	32.8333621220059	171.608259433016	21.5317701268221	32.5848641754245	127.826778042694	13.5640426272646	25.7015386150499
hsa-miR-636-5p:Novel	1.44599149467803	0	3.17808393319668	0	1.63719175772182	2.84487332490303	1.54326465291206	1.42753748356547	12.0850886924659	4.61395074146188	3.10332039765948	0	1.50711584747385	1.51185521264999
hsa-miR-637-3p:Novel	0	0	0	1.70175689381718	1.63719175772182	0	0	1.42753748356547	0	1.53798358048729	0	5.55768600185627	0	1.51185521264999
hsa-miR-637-5p:Novel	0	1.51595083468253	0	0	0	1.42243666245151	1.54326465291206	0	0	0	0	1.85256200061876	0	0
hsa-miR-638-3p:Novel	5.78396597871211	3.03190166936506	1.58904196659834	3.40351378763435	0	4.26730998735454	0	2.85507496713095	16.9191241694523	7.68991790243647	1.55166019882974	22.2307440074251	1.50711584747385	0
hsa-miR-638-5p:Novel	0	0	0	0	3.27438351544363	0	3.08652930582413	0	4.83403547698637	0	3.10332039765948	9.26281000309378	1.50711584747385	3.02371042529999
hsa-miR-639-3p:Novel	11.5679319574242	13.6435575121428	6.35616786639335	1.70175689381718	13.0975340617745	17.0692399494182	4.62979395873619	54.246424375488	74.9275498932887	16.9178193853602	7.75830099414869	81.5127280272253	69.327328983797	7.55927606324997
hsa-miR-639-5p:Novel	0	0	1.58904196659834	0	0	0	0	0	0	1.53798358048729	0	0	0	0
hsa-miR-640-3p:Novel	0	0	1.58904196659834	0	0	1.42243666245151	3.08652930582413	2.85507496713095	0	6.15193432194918	0	0	0	1.51185521264999
hsa-miR-640-5p:Novel	1.44599149467803	0	0	0	1.63719175772182	0	0	0	0	0	3.10332039765948	0	0	0
hsa-miR-641-3p:Novel	28.9198298935606	18.1914100161904	38.1370071983601	0	24.5578763658272	15.6468032869666	27.7787637524171	14.2753748356547	12.0850886924659	30.7596716097459	9.30996119297843	14.82049600495	16.5782743222123	22.6778281897499
hsa-miR-641-5p:Novel	4.33797448403408	1.51595083468253	4.76712589979501	0	3.27438351544363	0	9.25958791747238	1.42753748356547	2.41701773849318	6.15193432194918	1.55166019882974	3.70512400123751	1.50711584747385	4.53556563794998
hsa-miR-642a-3p:mirBase	2.89198298935606	0	0	0	0	1.42243666245151	1.54326465291206	1.42753748356547	0	1.53798358048729	7.75830099414869	0	0	0
hsa-miR-642a-5p:mirBase	0	3.03190166936506	0	0	0	1.42243666245151	0	0	0	1.53798358048729	6.20664079531895	0	1.50711584747385	0
hsa-miR-642b-3p:mirBase	0	0	0	0	0	0	0	1.42753748356547	0	1.53798358048729	0	0	0	0
hsa-miR-642b-5p:mirBase	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-643-3p:Novel	0	1.51595083468253	0	0	0	0	0	0	2.41701773849318	0	1.55166019882974	0	0	0
hsa-miR-643-5p:Novel	2.89198298935606	3.03190166936506	4.76712589979501	0	0	1.42243666245151	3.08652930582413	5.7101499342619	4.83403547698637	3.07596716097459	3.10332039765948	1.85256200061876	3.0142316949477	1.51185521264999
hsa-miR-644a-3p:Novel	0	0	0	0	4.91157527316544	1.42243666245151	1.54326465291206	1.42753748356547	2.41701773849318	0	0	1.85256200061876	0	6.04742085059998
hsa-miR-644a-5p:Novel	0	0	0	0	0	0	3.08652930582413	1.42753748356547	2.41701773849318	1.53798358048729	1.55166019882974	0	0	0
hsa-miR-645-3p:Novel	0	0	1.58904196659834	3.40351378763435	3.27438351544363	2.84487332490303	0	0	2.41701773849318	1.53798358048729	3.10332039765948	0	1.50711584747385	0
hsa-miR-645-5p:Novel	0	0	0	3.40351378763435	0	0	0	0	0	0	0	0	0	0
hsa-miR-646-3p:Novel	0	0	0	0	0	0	1.54326465291206	0	0	0	0	1.85256200061876	0	0
hsa-miR-646-5p:Novel	0	1.51595083468253	0	0	4.91157527316544	1.42243666245151	0	0	2.41701773849318	0	1.55166019882974	0	1.50711584747385	0
hsa-miR-647-3p:Novel	0	1.51595083468253	1.58904196659834	0	4.91157527316544	1.42243666245151	1.54326465291206	2.85507496713095	0	1.53798358048729	1.55166019882974	1.85256200061876	1.50711584747385	3.02371042529999
hsa-miR-647-5p:Novel	1.44599149467803	0	1.58904196659834	0	0	0	1.54326465291206	0	2.41701773849318	3.07596716097459	1.55166019882974	0	0	0
hsa-miR-648-3p:Novel	4.33797448403408	4.54785250404759	1.58904196659834	0	6.54876703088726	8.53461997470908	3.08652930582413	4.28261245069642	7.25105321547955	1.53798358048729	3.10332039765948	3.70512400123751	3.0142316949477	3.02371042529999
hsa-miR-648-5p:Novel	0	0	0	0	1.63719175772182	0	1.54326465291206	0	4.83403547698637	1.53798358048729	0	0	3.0142316949477	0
hsa-miR-649-3p:Novel	2.89198298935606	0	0	0	0	1.42243666245151	0	0	0	0	0	0	0	0
hsa-miR-649-5p:Novel	0	0	0	3.40351378763435	1.63719175772182	2.84487332490303	0	0	2.41701773849318	1.53798358048729	0	0	3.0142316949477	0
hsa-miR-6499-3p:mirBase	0	0	0	0	0	0	0	0	0	0	0	0	0	1.51185521264999
hsa-miR-6499-5p:mirBase	0	0	0	0	0	0	0	0	0	0	1.55166019882974	0	0	1.51185521264999
hsa-miR-650-3p:Novel	2.89198298935606	3.03190166936506	0	0	8.18595878860907	4.26730998735454	1.54326465291206	5.7101499342619	2.41701773849318	0	0	1.85256200061876	6.02846338989539	6.04742085059998
hsa-miR-650-5p:Novel	0	0	1.58904196659834	1.70175689381718	1.63719175772182	1.42243666245151	3.08652930582413	1.42753748356547	4.83403547698637	0	1.55166019882974	0	0	0
hsa-miR-6500-3p:mirBase	0	0	0	0	0	0	0	0	0	1.53798358048729	0	0	0	0
hsa-miR-6500-5p:mirBase	0	3.03190166936506	0	0	4.91157527316544	0	0	0	0	1.53798358048729	1.55166019882974	3.70512400123751	0	1.51185521264999
hsa-miR-6501-3p:mirBase	0	0	0	0	0	0	0	0	0	0	0	0	1.50711584747385	0
hsa-miR-6501-5p:mirBase	14.4599149467803	4.54785250404759	1.58904196659834	0	11.4603423040527	2.84487332490303	0	2.85507496713095	2.41701773849318	0	0	11.1153720037125	0	0
hsa-miR-6502-3p:mirBase	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6502-5p:mirBase	0	1.51595083468253	0	0	0	0	0	0	0	0	0	1.85256200061876	0	0
hsa-miR-6503-3p:mirBase	1.44599149467803	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6503-5p:mirBase	0	0	0	0	0	0	0	0	0	1.53798358048729	0	0	0	0
hsa-miR-6504-3p:mirBase	0	0	1.58904196659834	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6504-5p:mirBase	0	0	0	0	0	0	0	1.42753748356547	0	0	0	0	4.52134754242154	0
hsa-miR-6505-3p:mirBase	0	1.51595083468253	1.58904196659834	0	1.63719175772182	0	0	0	0	1.53798358048729	4.65498059648921	0	0	0
hsa-miR-6505-5p:mirBase	2.89198298935606	1.51595083468253	1.58904196659834	0	0	1.42243666245151	3.08652930582413	2.85507496713095	0	1.53798358048729	3.10332039765948	1.85256200061876	0	3.02371042529999
hsa-miR-6506-3p:mirBase	0	3.03190166936506	0	3.40351378763435	0	1.42243666245151	0	0	2.41701773849318	0	1.55166019882974	1.85256200061876	0	0
hsa-miR-6506-5p:mirBase	0	0	0	0	0	1.42243666245151	0	0	0	0	0	0	0	0
hsa-miR-6507-3p:mirBase	0	0	0	0	3.27438351544363	0	0	0	0	0	1.55166019882974	1.85256200061876	0	0
hsa-miR-6507-5p:mirBase	26.0278469042045	59.1220825526187	57.2055107975402	17.0175689381718	3.27438351544363	12.8019299620636	30.8652930582413	15.7029123192202	4.83403547698637	59.9813596390045	21.7232427836163	16.6730580055688	34.6636644918985	48.3793668047998
hsa-miR-6508-3p:mirBase	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6508-5p:mirBase	0	0	0	0	0	0	1.54326465291206	0	0	0	0	0	0	0
hsa-miR-6509-3p:mirBase	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6509-5p:mirBase	0	1.51595083468253	0	0	0	0	0	1.42753748356547	0	0	3.10332039765948	1.85256200061876	1.50711584747385	0
hsa-miR-651-3p:mirBase	0	0	0	0	1.63719175772182	0	0	0	2.41701773849318	0	0	0	0	0
hsa-miR-651-5p:mirBase	11.5679319574242	12.1276066774602	0	0	0	1.42243666245151	0	0	9.66807095397273	0	0	0	1.50711584747385	0
hsa-miR-6510-3p:mirBase	0	0	0	0	0	0	1.54326465291206	0	0	0	0	1.85256200061876	0	0
hsa-miR-6510-5p:mirBase	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6511a-1-3p:Novel	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6511a-1-5p:Novel	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6511a-2-3p:Novel	0	0	0	0	0	0	0	0	0	0	0	1.85256200061876	0	0
hsa-miR-6511a-2-5p:Novel	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6511a-3-3p:Novel	0	0	0	0	0	0	0	1.42753748356547	0	0	0	0	0	0
hsa-miR-6511a-3-5p:Novel	1.44599149467803	0	0	0	0	0	0	1.42753748356547	0	0	0	0	0	0
hsa-miR-6511a-4-3p:Novel	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6511a-4-5p:Novel	0	0	0	0	0	0	0	1.42753748356547	0	0	0	0	0	1.51185521264999
hsa-miR-6511b-1-3p:Novel	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6511b-1-5p:Novel	0	1.51595083468253	3.17808393319668	0	0	1.42243666245151	3.08652930582413	0	7.25105321547955	0	0	7.41024800247502	1.50711584747385	4.53556563794998
hsa-miR-6511b-2-3p:Novel	0	0	1.58904196659834	0	0	0	0	0	0	0	0	1.85256200061876	0	0
hsa-miR-6511b-2-5p:Novel	0	0	0	0	0	0	0	0	2.41701773849318	0	0	3.70512400123751	0	0
hsa-miR-6512-3p:mirBase	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6512-5p:mirBase	1.44599149467803	0	0	0	0	0	1.54326465291206	2.85507496713095	0	0	0	0	3.0142316949477	1.51185521264999
hsa-miR-6513-3p:mirBase	1.44599149467803	0	0	0	1.63719175772182	0	0	1.42753748356547	0	0	0	0	1.50711584747385	0
hsa-miR-6513-5p:mirBase	0	0	0	0	0	1.42243666245151	0	0	0	0	0	0	1.50711584747385	0
hsa-miR-6514-3p:mirBase	0	0	0	0	1.63719175772182	0	0	0	0	0	1.55166019882974	0	3.0142316949477	0
hsa-miR-6514-5p:mirBase	0	0	0	0	0	0	0	0	0	1.53798358048729	0	0	1.50711584747385	0
hsa-miR-6515-3p:mirBase	4.33797448403408	1.51595083468253	3.17808393319668	0	1.63719175772182	4.26730998735454	3.08652930582413	0	0	0	0	0	3.0142316949477	3.02371042529999
hsa-miR-6515-5p:mirBase	1.44599149467803	1.51595083468253	0	0	0	2.84487332490303	0	0	0	0	0	0	0	1.51185521264999
hsa-miR-6516-3p:mirBase	1.44599149467803	3.03190166936506	0	0	0	0	1.54326465291206	1.42753748356547	2.41701773849318	4.61395074146188	7.75830099414869	0	6.02846338989539	3.02371042529999
hsa-miR-6516-5p:mirBase	0	4.54785250404759	4.76712589979501	0	1.63719175772182	7.11218331225756	0	1.42753748356547	0	3.07596716097459	1.55166019882974	3.70512400123751	0	0
hsa-miR-652-3p:mirBase	34.7037958722727	54.5742300485711	52.4383848977451	15.3158120443546	83.4967796438126	64.0096498103181	63.2738507693946	71.3768741782737	41.0893015543841	84.5890969268012	66.7213885496787	35.1986780117564	69.327328983797	69.5453397818998
hsa-miR-652-5p:mirBase	2.89198298935606	0	6.35616786639335	0	3.27438351544363	14.2243666245151	3.08652930582413	2.85507496713095	0	0	3.10332039765948	9.26281000309378	4.52134754242154	3.02371042529999
hsa-miR-6529-3p:mirBase	41.9337533456628	84.8932467422216	179.561742225612	0	124.426573586858	98.1481297091544	158.956259249943	25.6956747041785	65.2594789393159	4.61395074146188	29.481543777765	96.3332240321753	21.0996218646339	42.3319459541999
hsa-miR-6529-5p:mirBase	0	0	0	0	0	0	0	0	0	1.53798358048729	0	0	0	0
hsa-miR-653-3p:mirBase	0	0	0	0	0	0	0	0	0	4.61395074146188	0	0	3.0142316949477	0
hsa-miR-653-5p:mirBase	1.44599149467803	0	0	0	0	0	0	0	0	3.07596716097459	0	0	0	0
hsa-miR-654-3p:mirBase	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-654-5p:mirBase	1.44599149467803	0	0	0	0	1.42243666245151	0	0	4.83403547698637	1.53798358048729	0	0	0	0
hsa-miR-655-3p:mirBase	1.44599149467803	1.51595083468253	3.17808393319668	0	0	1.42243666245151	1.54326465291206	2.85507496713095	0	4.61395074146188	0	1.85256200061876	3.0142316949477	9.07113127589997
hsa-miR-655-5p:mirBase	0	0	0	0	0	0	0	0	0	0	1.55166019882974	0	1.50711584747385	0
hsa-miR-656-3p:mirBase	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-656-5p:mirBase	0	1.51595083468253	0	0	1.63719175772182	0	0	0	0	1.53798358048729	0	0	1.50711584747385	0
hsa-miR-657-3p:Novel	4.33797448403408	6.06380333873012	3.17808393319668	0	4.91157527316544	1.42243666245151	3.08652930582413	4.28261245069642	53.17439024685	3.07596716097459	6.20664079531895	46.3140500154689	3.0142316949477	0
hsa-miR-657-5p:Novel	2.89198298935606	1.51595083468253	1.58904196659834	0	4.91157527316544	0	1.54326465291206	1.42753748356547	2.41701773849318	0	1.55166019882974	1.85256200061876	9.04269508484309	1.51185521264999
hsa-miR-658-3p:Novel	4.33797448403408	0	0	1.70175689381718	4.91157527316544	1.42243666245151	0	1.42753748356547	29.0042128619182	0	0	24.0833060080438	0	3.02371042529999
hsa-miR-658-5p:Novel	2.89198298935606	4.54785250404759	4.76712589979501	0	1.63719175772182	0	1.54326465291206	0	2.41701773849318	4.61395074146188	1.55166019882974	0	3.0142316949477	1.51185521264999
hsa-miR-659-3p:mirBase	0	0	0	0	0	1.42243666245151	0	0	0	0	0	0	0	0
hsa-miR-659-5p:mirBase	4.33797448403408	1.51595083468253	0	1.70175689381718	1.63719175772182	14.2243666245151	1.54326465291206	4.28261245069642	2.41701773849318	1.53798358048729	7.75830099414869	12.9679340043313	15.0711584747385	1.51185521264999
hsa-miR-660-3p:mirBase	2.89198298935606	1.51595083468253	3.17808393319668	0	1.63719175772182	1.42243666245151	3.08652930582413	1.42753748356547	0	0	0	0	3.0142316949477	3.02371042529999
hsa-miR-660-5p:mirBase	257.386486052689	181.914100161904	489.424925712288	39.1404085577951	268.499448266378	308.668755751978	427.484308856642	164.16681061003	161.940188479043	256.843257941378	153.614359684144	98.1857860327941	207.981986951391	287.252490403499
hsa-miR-661-3p:Novel	1.44599149467803	1.51595083468253	0	0	3.27438351544363	0	1.54326465291206	1.42753748356547	0	0	1.55166019882974	0	3.0142316949477	4.53556563794998
hsa-miR-661-5p:Novel	0	0	1.58904196659834	23.8245965134405	1.63719175772182	1.42243666245151	1.54326465291206	4.28261245069642	9.66807095397273	3.07596716097459	3.10332039765948	16.6730580055688	4.52134754242154	1.51185521264999
hsa-miR-662-3p:Novel	0	1.51595083468253	1.58904196659834	0	0	0	0	2.85507496713095	2.41701773849318	0	0	1.85256200061876	0	0
hsa-miR-662-5p:Novel	41.9337533456628	19.7073608508729	31.7808393319668	42.5439223454294	50.7529444893763	25.6038599241272	29.3220284053292	55.6739618590535	14.5021064309591	15.3798358048729	32.5848641754245	31.4935540105188	3.0142316949477	12.0948417012
hsa-miR-663a-3p:Novel	36.1497873669507	22.7392625202379	23.8356294989751	1.70175689381718	29.4694516389927	34.1384798988363	33.9518223640654	17.1304498027857	142.604046571098	26.145720868284	26.3782233801055	79.6601660266065	39.18501203432	15.1185521264999
hsa-miR-663a-5p:Novel	2.89198298935606	3.03190166936506	1.58904196659834	0	9.82315054633089	2.84487332490303	7.71632326456032	1.42753748356547	7.25105321547955	9.22790148292377	0	16.6730580055688	7.53557923736924	7.55927606324997
hsa-miR-663b-3p:Novel	13.0139234521023	13.6435575121428	55.6164688309418	0	88.408354916978	174.959709481536	27.7787637524171	91.3623989481904	36.2552660773977	132.266587921907	34.1365243742542	114.858844038363	192.910828476653	68.0334845692498
hsa-miR-663b-5p:Novel	2.89198298935606	3.03190166936506	0	1.70175689381718	3.27438351544363	2.84487332490303	1.54326465291206	2.85507496713095	12.0850886924659	9.22790148292377	3.10332039765948	1.85256200061876	3.0142316949477	3.02371042529999
hsa-miR-664a-3p:mirBase	11.5679319574242	16.6754591815078	17.4794616325817	0	3.27438351544363	14.2243666245151	10.8028525703844	15.7029123192202	21.7531596464386	53.8294253170553	9.30996119297843	11.1153720037125	10.5498109323169	13.60669691385
hsa-miR-664a-5p:mirBase	0	0	0	0	0	1.42243666245151	0	1.42753748356547	0	3.07596716097459	3.10332039765948	0	1.50711584747385	1.51185521264999
hsa-miR-664b-3p:mirBase	1.44599149467803	1.51595083468253	3.17808393319668	0	1.63719175772182	2.84487332490303	3.08652930582413	1.42753748356547	0	3.07596716097459	1.55166019882974	0	0	3.02371042529999
hsa-miR-664b-5p:mirBase	0	0	1.58904196659834	0	0	0	1.54326465291206	0	0	1.53798358048729	0	0	0	0
hsa-miR-665-3p:Novel	0	4.54785250404759	1.58904196659834	0	1.63719175772182	0	4.62979395873619	4.28261245069642	2.41701773849318	6.15193432194918	6.20664079531895	3.70512400123751	6.02846338989539	4.53556563794998
hsa-miR-665-5p:Novel	1.44599149467803	1.51595083468253	1.58904196659834	0	1.63719175772182	1.42243666245151	3.08652930582413	2.85507496713095	2.41701773849318	3.07596716097459	1.55166019882974	3.70512400123751	1.50711584747385	3.02371042529999
hsa-miR-668-3p:mirBase	0	0	0	0	0	0	0	1.42753748356547	0	0	0	0	0	0
hsa-miR-668-5p:mirBase	0	1.51595083468253	0	0	0	1.42243666245151	0	0	4.83403547698637	4.61395074146188	0	3.70512400123751	13.5640426272646	0
hsa-miR-670-3p:mirBase	0	0	0	0	0	0	0	0	0	0	0	1.85256200061876	0	0
hsa-miR-670-5p:mirBase	0	1.51595083468253	0	5.10527068145153	0	0	0	0	0	0	0	0	0	1.51185521264999
hsa-miR-671-3p:mirBase	43.3797448403408	37.8987708670632	20.6575455657784	0	70.399245582038	39.8282265486424	27.7787637524171	19.9855247699166	38.6722838158909	26.145720868284	20.1715825847866	22.2307440074251	12.0569267797908	31.7489594656499
hsa-miR-671-5p:mirBase	43.3797448403408	42.4466233711108	36.5479652317618	0	37.6554104276017	22.7589865992242	29.3220284053292	19.9855247699166	33.8382483389046	39.9875730926697	26.3782233801055	31.4935540105188	28.6352011020031	13.60669691385
hsa-miR-6715a-3p:mirBase	0	0	0	0	0	0	0	0	2.41701773849318	0	0	0	0	0
hsa-miR-6715a-5p:Novel	0	0	0	0	0	0	0	0	0	0	0	0	1.50711584747385	0
hsa-miR-6715b-3p:mirBase	0	0	0	0	1.63719175772182	1.42243666245151	1.54326465291206	0	4.83403547698637	0	0	1.85256200061876	0	0
hsa-miR-6715b-5p:mirBase	0	0	0	0	0	0	0	0	0	0	0	0	1.50711584747385	0
hsa-miR-6716-3p:mirBase	0	0	0	0	0	0	0	0	4.83403547698637	0	0	1.85256200061876	0	0
hsa-miR-6716-5p:mirBase	0	1.51595083468253	1.58904196659834	0	0	1.42243666245151	1.54326465291206	1.42753748356547	0	1.53798358048729	0	0	0	0
hsa-miR-6717-3p:Novel	0	1.51595083468253	4.76712589979501	17.0175689381718	0	0	3.08652930582413	0	0	6.15193432194918	0	1.85256200061876	1.50711584747385	0
hsa-miR-6717-5p:mirBase	0	1.51595083468253	4.76712589979501	17.0175689381718	0	0	3.08652930582413	0	0	4.61395074146188	0	1.85256200061876	1.50711584747385	0
hsa-miR-6718-3p:Novel	0	0	1.58904196659834	1.70175689381718	1.63719175772182	0	1.54326465291206	0	0	0	0	0	0	0
hsa-miR-6718-5p:mirBase	0	0	1.58904196659834	1.70175689381718	1.63719175772182	0	1.54326465291206	0	0	0	0	0	0	0
hsa-miR-6719-3p:mirBase	7.22995747339014	4.54785250404759	7.94520983299169	1.70175689381718	1.63719175772182	4.26730998735454	4.62979395873619	1.42753748356547	4.83403547698637	0	3.10332039765948	0	4.52134754242154	3.02371042529999
hsa-miR-6719-5p:Novel	8.67594896806817	4.54785250404759	9.53425179959003	1.70175689381718	1.63719175772182	4.26730998735454	6.17305861164825	1.42753748356547	4.83403547698637	0	3.10332039765948	0	4.52134754242154	3.02371042529999
hsa-miR-6720-3p:mirBase	36.1497873669507	37.8987708670632	87.3973081629086	6.80702757526871	198.10020268434	27.0262965865787	43.2114102815378	215.558160018387	147.438082048084	21.5317701268221	44.9981457660624	55.5768600185627	405.414162970465	60.4742085059998
hsa-miR-6720-5p:mirBase	1.44599149467803	0	0	0	0	0	0	0	0	0	0	1.85256200061876	0	0
